"InstrLevel","AfAmF","AfAmM","AIANF","AIANM","AsianF","AsianM","HispF","HispM","NHOPIF","NHOPIM","WhF","WhM","MultF","MultM","NRAF","NRAM","UnkF","UnkM","AllF","AllM","GenderNoneTotal","AllTotal","SortNum",
"Aurora University","","","","","","","","","","","","","","","","",
"Undergraduate","176","59","3","1","32","8","166","47","0","0","746","471","0","0","1","0","5","4","1,129","590","0","1,719","1",
"Graduate","69","37","5","1","16","8","76","22","0","0","959","389","0","0","1","0","13","11","1,139","468","0","1,607","2",
"Total","245","96","8","2","48","16","242","69","0","0","1,705","860","0","0","2","0","18","15","2,268","1,058","0","3,326","4",
"Barat College","","","","","","","","","","","","","","","","",
"Undergraduate","3","5","0","0","0","0","2","3","0","0","5","7","0","0","0","0","11","4","21","19","0","40","1",
"Graduate","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","3","1","0","4","2",
"Total","3","5","0","0","1","0","2","3","0","0","7","8","0","0","0","0","11","4","24","20","0","44","4",
"Benedictine University","","","","","","","","","","","","","","","","",
"Undergraduate","147","50","2","2","173","101","97","58","0","0","631","414","0","0","13","9","276","175","1,339","809","0","2,148","1",
"Graduate","40","15","1","0","22","16","16","8","0","0","303","145","0","0","18","12","343","145","743","341","0","1,084","2",
"Total","187","65","3","2","195","117","113","66","0","0","934","559","0","0","31","21","619","320","2,082","1,150","0","3,232","4",
"Blackburn College","","","","","","","","","","","","","","","","",
"Undergraduate","24","25","2","1","1","2","5","2","0","0","279","213","0","0","6","10","13","11","330","264","0","594","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","24","25","2","1","1","2","5","2","0","0","279","213","0","0","6","10","13","11","330","264","0","594","4",
"Blessing-Rieman College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","2","0","1","0","3","0","1","0","0","0","129","5","0","0","0","0","81","6","217","11","0","228","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","2","0","1","0","3","0","1","0","0","0","129","5","0","0","0","0","81","6","217","11","0","228","4",
"Bradley University","","","","","","","","","","","","","","","","",
"Undergraduate","210","82","5","5","78","70","62","45","0","0","2,407","2,057","0","0","22","47","112","113","2,896","2,419","0","5,315","1",
"Graduate","16","6","1","0","8","8","1","2","0","0","250","218","0","0","65","139","26","14","367","387","0","754","2",
"Total","226","88","6","5","86","78","63","47","0","0","2,657","2,275","0","0","87","186","138","127","3,263","2,806","0","6,069","4",
"Brisk Rabbinical College","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","6","0","6","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","6","0","6","4",
"Catholic Theological Union","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","26","52","0","0","17","95","11","56","0","0","85","82","0","0","22","94","26","58","187","437","0","624","2",
"Total","26","52","0","0","17","95","11","56","0","0","85","82","0","0","22","94","26","58","187","437","0","624","4",
"Center for Psychoanalytic Study","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","3","1","0","4","2",
"Total","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","3","1","0","4","4",
"Chicago Theological Seminary","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","45","26","0","0","0","0","2","1","0","0","59","48","0","0","3","25","0","0","109","100","0","209","2",
"Total","45","26","0","0","0","0","2","1","0","0","59","48","0","0","3","25","0","0","109","100","0","209","4",
"Christian Life College","","","","","","","","","","","","","","","","",
"Undergraduate","0","2","0","0","6","3","2","5","0","0","21","22","0","0","13","14","0","0","42","46","0","88","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","0","2","0","0","6","3","2","5","0","0","21","22","0","0","13","14","0","0","42","46","0","88","4",
"Columbia College Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","911","605","35","53","173","160","540","421","0","0","2,947","3,151","0","0","86","95","280","251","4,972","4,736","0","9,708","1",
"Graduate","77","21","4","1","18","8","51","20","0","0","254","114","0","0","20","11","35","12","459","187","0","646","2",
"Total","988","626","39","54","191","168","591","441","0","0","3,201","3,265","0","0","106","106","315","263","5,431","4,923","0","10,354","4",
"Concordia University Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","42","30","1","2","9","7","46","19","0","0","492","264","0","0","3","1","146","72","739","395","0","1,134","1",
"Graduate","58","15","1","0","4","2","21","9","0","0","223","74","0","0","4","3","369","139","680","242","0","922","2",
"Total","100","45","2","2","13","9","67","28","0","0","715","338","0","0","7","4","515","211","1,419","637","0","2,056","4",
"DePaul University","","","","","","","","","","","","","","","","",
"Undergraduate","1,039","411","38","11","681","642","1,240","676","0","0","4,956","3,919","0","0","106","144","476","378","8,536","6,181","0","14,717","1",
"Graduate","443","225","8","4","294","346","208","188","0","0","2,953","2,796","0","0","228","348","360","452","4,494","4,359","0","8,853","2",
"Total","1,482","636","46","15","975","988","1,448","864","0","0","7,909","6,715","0","0","334","492","836","830","13,030","10,540","0","23,570","4",
"Dominican University","","","","","","","","","","","","","","","","",
"Undergraduate","66","22","1","0","20","7","150","49","0","0","611","269","0","0","14","9","34","24","896","380","0","1,276","1",
"Graduate","87","22","1","0","23","11","53","23","0","0","974","264","0","0","47","79","266","62","1,451","461","0","1,912","2",
"Total","153","44","2","0","43","18","203","72","0","0","1,585","533","0","0","61","88","300","86","2,347","841","0","3,188","4",
"East-West University","","","","","","","","","","","","","","","","",
"Undergraduate","535","213","1","0","5","2","76","49","0","0","13","12","0","0","36","79","8","2","674","357","0","1,031","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","535","213","1","0","5","2","76","49","0","0","13","12","0","0","36","79","8","2","674","357","0","1,031","4",
"Elmhurst College","","","","","","","","","","","","","","","","",
"Undergraduate","88","43","7","2","50","22","78","47","0","0","1,247","691","0","0","14","9","95","91","1,579","905","0","2,484","1",
"Graduate","4","1","0","2","2","5","2","7","0","0","71","76","0","0","1","4","12","10","92","105","0","197","2",
"Total","92","44","7","4","52","27","80","54","0","0","1,318","767","0","0","15","13","107","101","1,671","1,010","0","2,681","4",
"Erikson Institute","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","28","2","1","0","5","0","35","2","0","0","151","5","0","0","3","0","21","0","244","9","0","253","2",
"Total","28","2","1","0","5","0","35","2","0","0","151","5","0","0","3","0","21","0","244","9","0","253","4",
"Eureka College","","","","","","","","","","","","","","","","",
"Undergraduate","12","32","1","1","9","2","4","2","0","0","244","213","0","0","0","0","0","0","270","250","0","520","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","12","32","1","1","9","2","4","2","0","0","244","213","0","0","0","0","0","0","270","250","0","520","4",
"Garrett - Evangelical Theological Seminary","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","35","22","1","0","9","6","1","2","0","0","130","90","0","0","11","18","4","0","191","138","0","329","2",
"Total","35","22","1","0","9","6","1","2","0","0","130","90","0","0","11","18","4","0","191","138","0","329","4",
"Greenville University","","","","","","","","","","","","","","","","",
"Undergraduate","29","47","3","3","3","7","11","15","0","0","527","457","0","0","8","12","27","21","608","562","0","1,170","1",
"Graduate","4","4","0","0","0","0","2","1","0","0","85","35","0","0","1","1","7","5","99","46","0","145","2",
"Total","33","51","3","3","3","7","13","16","0","0","612","492","0","0","9","13","34","26","707","608","0","1,315","4",
"Hebrew Theological College","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","341","62","0","0","0","0","0","0","341","62","0","403","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","9","0","9","2",
"Total","0","0","0","0","0","0","0","0","0","0","341","71","0","0","0","0","0","0","341","71","0","412","4",
"Illinois Baptist College","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","7","0","0","0","14","0","14","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","7","0","0","0","14","0","14","4",
"Illinois College","","","","","","","","","","","","","","","","",
"Undergraduate","8","19","2","2","1","5","7","10","0","0","529","425","0","0","5","7","10","7","562","475","0","1,037","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","8","19","2","2","1","5","7","10","0","0","529","425","0","0","5","7","10","7","562","475","0","1,037","4",
"Illinois College of Optometry","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","13","3","2","3","121","17","8","0","0","0","207","135","0","0","48","36","0","0","399","194","0","593","2",
"Total","13","3","2","3","121","17","8","0","0","0","207","135","0","0","48","36","0","0","399","194","0","593","4",
"Illinois Institute of Technology","","","","","","","","","","","","","","","","",
"Undergraduate","43","78","3","3","94","192","47","107","0","0","195","814","0","0","92","234","41","147","515","1,575","0","2,090","1",
"Graduate","108","88","5","7","121","192","66","76","0","0","693","1,100","0","0","457","1,208","73","94","1,523","2,765","0","4,288","2",
"Total","151","166","8","10","215","384","113","183","0","0","888","1,914","0","0","549","1,442","114","241","2,038","4,340","0","6,378","4",
"Illinois Wesleyan University","","","","","","","","","","","","","","","","",
"Undergraduate","33","34","3","2","25","21","33","25","0","0","1,025","781","0","0","7","30","65","34","1,191","927","0","2,118","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","33","34","3","2","25","21","33","25","0","0","1,025","781","0","0","7","30","65","34","1,191","927","0","2,118","4",
"Institute for Clinical Social Work","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","6","2","0","0","2","0","4","0","0","0","52","16","0","0","0","0","0","0","64","18","0","82","2",
"Total","6","2","0","0","2","0","4","0","0","0","52","16","0","0","0","0","0","0","64","18","0","82","4",
"Judson University","","","","","","","","","","","","","","","","",
"Undergraduate","35","13","0","2","10","4","38","24","0","0","455","339","0","0","11","22","112","82","661","486","0","1,147","1",
"Graduate","1","0","0","0","0","0","0","1","0","0","27","33","0","0","1","1","6","3","35","38","0","73","2",
"Total","36","13","0","2","10","4","38","25","0","0","482","372","0","0","12","23","118","85","696","524","0","1,220","4",
"Knox College","","","","","","","","","","","","","","","","",
"Undergraduate","33","23","3","1","29","29","37","18","0","0","478","391","0","0","39","51","46","27","665","540","0","1,205","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","33","23","3","1","29","29","37","18","0","0","478","391","0","0","39","51","46","27","665","540","0","1,205","4",
"Lake Forest College","","","","","","","","","","","","","","","","",
"Undergraduate","27","30","4","0","30","20","45","29","0","0","656","427","0","0","55","68","0","0","817","574","0","1,391","1",
"Graduate","0","1","0","0","0","0","1","0","0","0","12","3","0","0","0","0","0","0","13","4","0","17","2",
"Total","27","31","4","0","30","20","46","29","0","0","668","430","0","0","55","68","0","0","830","578","0","1,408","4",
"Lake Forest Graduate School of Mgmt.","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","36","20","0","1","30","45","12","25","0","0","228","364","0","0","0","0","10","20","316","475","0","791","2",
"Total","36","20","0","1","30","45","12","25","0","0","228","364","0","0","0","0","10","20","316","475","0","791","4",
"Lakeview College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","15","1","0","1","3","3","3","0","0","0","107","10","0","0","0","0","4","0","132","15","0","147","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","15","1","0","1","3","3","3","0","0","0","107","10","0","0","0","0","4","0","132","15","0","147","4",
"Lewis University","","","","","","","","","","","","","","","","",
"Undergraduate","320","158","1","2","66","27","142","110","0","0","1,424","958","0","0","61","66","87","37","2,101","1,358","0","3,459","1",
"Graduate","137","57","2","3","18","7","28","25","0","0","721","350","0","0","6","13","15","7","927","462","0","1,389","2",
"Total","457","215","3","5","84","34","170","135","0","0","2,145","1,308","0","0","67","79","102","44","3,028","1,820","0","4,848","4",
"Lexington College","","","","","","","","","","","","","","","","",
"Undergraduate","22","0","0","0","1","0","15","0","0","0","8","0","0","0","3","0","0","0","49","0","0","49","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","22","0","0","0","1","0","15","0","0","0","8","0","0","0","3","0","0","0","49","0","0","49","4",
"Lincoln Christian University","","","","","","","","","","","","","","","","",
"Undergraduate","11","16","0","1","0","2","3","1","0","0","348","327","0","0","2","1","0","2","364","350","0","714","1",
"Graduate","6","3","0","0","0","3","0","5","0","0","90","193","0","0","2","8","0","1","98","213","0","311","2",
"Total","17","19","0","1","0","5","3","6","0","0","438","520","0","0","4","9","0","3","462","563","0","1,025","4",
"Lincoln College","","","","","","","","","","","","","","","","",
"Undergraduate","110","124","2","3","11","14","19","28","0","0","520","419","0","0","1","1","11","9","674","598","0","1,272","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","110","124","2","3","11","14","19","28","0","0","520","419","0","0","1","1","11","9","674","598","0","1,272","4",
"Loyola University of Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","452","129","9","8","543","315","586","233","0","0","3,135","1,698","0","0","77","67","691","376","5,493","2,826","0","8,319","1",
"Graduate","318","89","6","3","196","124","169","80","0","0","2,217","1,428","0","0","145","162","450","203","3,501","2,089","0","5,590","2",
"Total","770","218","15","11","739","439","755","313","0","0","5,352","3,126","0","0","222","229","1,141","579","8,994","4,915","0","13,909","4",
"Lutheran School of Theology at Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","15","10","0","1","3","4","7","10","0","0","134","111","0","0","16","38","0","0","175","174","0","349","2",
"Total","15","10","0","1","3","4","7","10","0","0","134","111","0","0","16","38","0","0","175","174","0","349","4",
"MacCormac College","","","","","","","","","","","","","","","","",
"Undergraduate","81","8","0","0","3","0","49","8","0","0","71","15","0","0","13","10","0","0","217","41","0","258","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","81","8","0","0","3","0","49","8","0","0","71","15","0","0","13","10","0","0","217","41","0","258","4",
"MacMurray College","","","","","","","","","","","","","","","","",
"Undergraduate","37","51","1","2","2","1","5","14","0","0","343","185","0","0","1","7","7","11","396","271","0","667","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","37","51","1","2","2","1","5","14","0","0","343","185","0","0","1","7","7","11","396","271","0","667","4",
"McCormick Theological Seminary","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","40","33","0","0","5","22","8","14","0","0","65","62","0","0","8","18","0","0","126","149","0","275","2",
"Total","40","33","0","0","5","22","8","14","0","0","65","62","0","0","8","18","0","0","126","149","0","275","4",
"McKendree University","","","","","","","","","","","","","","","","",
"Undergraduate","119","146","0","2","12","7","18","18","0","0","1,039","710","0","0","8","30","23","24","1,219","937","0","2,156","1",
"Graduate","10","5","0","0","1","1","0","0","0","0","69","15","0","0","0","0","0","0","80","21","0","101","2",
"Total","129","151","0","2","13","8","18","18","0","0","1,108","725","0","0","8","30","23","24","1,299","958","0","2,257","4",
"Meadville - Lombard Theo. School","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","5","1","0","0","0","0","2","2","0","0","71","39","0","0","2","1","0","0","80","43","0","123","2",
"Total","5","1","0","0","0","0","2","2","0","0","71","39","0","0","2","1","0","0","80","43","0","123","4",
"Midwestern University","","","","","","","","","","","","","","","","",
"Undergraduate","2","0","0","0","2","3","3","2","0","0","17","19","0","0","0","0","1","0","25","24","0","49","1",
"Graduate","32","24","3","1","264","136","28","20","0","0","715","421","0","0","0","0","62","36","1,104","638","0","1,742","2",
"Total","34","24","3","1","266","139","31","22","0","0","732","440","0","0","0","0","63","36","1,129","662","0","1,791","4",
"Millikin University","","","","","","","","","","","","","","","","",
"Undergraduate","122","112","2","1","17","9","31","33","0","0","1,269","919","0","0","7","8","62","53","1,510","1,135","0","2,645","1",
"Graduate","1","1","0","0","0","1","0","0","0","0","5","13","0","0","1","0","3","2","10","17","0","27","2",
"Total","123","113","2","1","17","10","31","33","0","0","1,274","932","0","0","8","8","65","55","1,520","1,152","0","2,672","4",
"Monmouth College","","","","","","","","","","","","","","","","",
"Undergraduate","19","23","1","0","6","4","24","14","0","0","610","530","0","0","6","12","1","2","667","585","0","1,252","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","19","23","1","0","6","4","24","14","0","0","610","530","0","0","6","12","1","2","667","585","0","1,252","4",
"Moody Bible Institute","","","","","","","","","","","","","","","","",
"Undergraduate","57","104","3","3","19","26","56","78","0","0","660","959","0","0","38","55","130","214","963","1,439","0","2,402","1",
"Graduate","12","21","0","0","8","24","1","7","0","0","57","115","0","0","19","16","2","3","99","186","0","285","2",
"Total","69","125","3","3","27","50","57","85","0","0","717","1,074","0","0","57","71","132","217","1,062","1,625","0","2,687","4",
"Morrison Institute of Technology","","","","","","","","","","","","","","","","",
"Undergraduate","0","1","0","0","0","0","0","4","0","0","10","105","0","0","0","0","0","3","10","113","0","123","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","0","1","0","0","0","0","0","4","0","0","10","105","0","0","0","0","0","3","10","113","0","123","4",
"National College of Naprapathic Medicine","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","8","8","1","0","3","2","3","3","0","0","18","7","0","0","1","0","0","0","34","20","0","54","2",
"Total","8","8","1","0","3","2","3","3","0","0","18","7","0","0","1","0","0","0","34","20","0","54","4",
"National Louis University","","","","","","","","","","","","","","","","",
"Undergraduate","345","115","0","6","13","17","107","31","0","0","183","122","0","0","1","0","918","261","1,567","552","0","2,119","1",
"Graduate","336","70","9","2","47","12","188","38","0","0","1,486","286","0","0","1","0","2,040","698","4,107","1,106","0","5,213","2",
"Total","681","185","9","8","60","29","295","69","0","0","1,669","408","0","0","2","0","2,958","959","5,674","1,658","0","7,332","4",
"National University of Health Sciences","","","","","","","","","","","","","","","","",
"Undergraduate","9","2","3","0","4","4","7","2","0","0","98","25","0","0","1","0","0","1","122","34","0","156","1",
"Graduate","10","4","1","0","11","16","6","11","0","0","127","148","0","0","9","26","3","5","167","210","0","377","2",
"Total","19","6","4","0","15","20","13","13","0","0","225","173","0","0","10","26","3","6","289","244","0","533","4",
"North Central College","","","","","","","","","","","","","","","","",
"Undergraduate","31","38","2","0","35","25","67","29","0","0","983","687","0","0","25","11","54","49","1,197","839","0","2,036","1",
"Graduate","12","4","0","1","3","5","6","7","0","0","153","133","0","0","1","0","9","7","184","157","0","341","2",
"Total","43","42","2","1","38","30","73","36","0","0","1,136","820","0","0","26","11","63","56","1,381","996","0","2,377","4",
"North Park University","","","","","","","","","","","","","","","","",
"Undergraduate","105","94","5","1","104","37","111","50","0","0","655","355","0","0","33","15","94","57","1,107","609","0","1,716","1",
"Graduate","56","20","2","0","43","14","30","17","0","0","269","154","0","0","9","12","159","62","568","279","0","847","2",
"Total","161","114","7","1","147","51","141","67","0","0","924","509","0","0","42","27","253","119","1,675","888","0","2,563","4",
"Northern Baptist Theo. Seminary","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","21","41","0","0","0","9","0","10","0","0","47","87","0","0","0","0","0","0","68","147","0","215","2",
"Total","21","41","0","0","0","9","0","10","0","0","47","87","0","0","0","0","0","0","68","147","0","215","4",
"Northwestern University","","","","","","","","","","","","","","","","",
"Undergraduate","314","184","14","14","764","660","284","200","0","0","2,914","2,547","0","0","207","253","407","353","4,904","4,211","0","9,115","1",
"Graduate","197","115","9","6","426","472","108","140","0","0","2,003","2,352","0","0","613","1,164","396","631","3,752","4,880","0","8,632","2",
"Total","511","299","23","20","1,190","1,132","392","340","0","0","4,917","4,899","0","0","820","1,417","803","984","8,656","9,091","0","17,747","4",
"Olivet Nazarene University","","","","","","","","","","","","","","","","",
"Undergraduate","147","77","3","1","25","13","52","21","0","0","1,348","917","0","0","12","16","1","0","1,588","1,045","0","2,633","1",
"Graduate","156","32","1","1","14","6","33","7","0","0","1,006","391","0","0","1","1","72","10","1,283","448","0","1,731","2",
"Total","303","109","4","2","39","19","85","28","0","0","2,354","1,308","0","0","13","17","73","10","2,871","1,493","0","4,364","4",
"Principia College","","","","","","","","","","","","","","","","",
"Undergraduate","3","2","0","0","2","3","6","1","0","0","236","202","0","0","36","38","4","9","287","255","0","542","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","3","2","0","0","2","3","6","1","0","0","236","202","0","0","36","38","4","9","287","255","0","542","4",
"Quincy University","","","","","","","","","","","","","","","","",
"Undergraduate","33","32","1","0","2","6","20","10","0","0","493","351","0","0","3","4","64","67","616","470","0","1,086","1",
"Graduate","3","4","0","0","0","0","1","1","0","0","81","47","0","0","1","1","54","15","140","68","0","208","2",
"Total","36","36","1","0","2","6","21","11","0","0","574","398","0","0","4","5","118","82","756","538","0","1,294","4",
"Resurrection University","","","","","","","","","","","","","","","","",
"Undergraduate","21","6","0","0","24","2","12","0","0","0","34","3","0","0","0","0","22","0","113","11","0","124","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","21","6","0","0","24","2","12","0","0","0","34","3","0","0","0","0","22","0","113","11","0","124","4",
"Robert Morris University-Illinois","","","","","","","","","","","","","","","","",
"Undergraduate","1,736","587","16","7","60","60","891","414","0","0","884","727","0","0","15","12","69","42","3,671","1,849","0","5,520","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","1,736","587","16","7","60","60","891","414","0","0","884","727","0","0","15","12","69","42","3,671","1,849","0","5,520","4",
"Rockford University","","","","","","","","","","","","","","","","",
"Undergraduate","29","43","1","1","9","9","19","25","0","0","438","245","0","0","5","3","32","28","533","354","0","887","1",
"Graduate","3","2","2","1","3","1","17","9","0","0","229","88","0","0","2","1","151","62","407","164","0","571","2",
"Total","32","45","3","2","12","10","36","34","0","0","667","333","0","0","7","4","183","90","940","518","0","1,458","4",
"Roosevelt University","","","","","","","","","","","","","","","","",
"Undergraduate","844","219","14","6","110","83","316","138","0","0","1,225","704","0","0","53","42","229","120","2,791","1,312","0","4,103","1",
"Graduate","536","122","3","2","78","40","106","44","0","0","1,093","576","0","0","119","110","315","138","2,250","1,032","0","3,282","2",
"Total","1,380","341","17","8","188","123","422","182","0","0","2,318","1,280","0","0","172","152","544","258","5,041","2,344","0","7,385","4",
"Rosalind Franklin University of Medicine &amp; Science","","","","","","","","","","","","","","","","",
"Undergraduate","0","1","0","0","2","0","0","1","0","0","2","1","0","0","0","0","0","1","4","4","0","8","1",
"Graduate","61","31","3","5","220","264","30","12","0","0","532","438","0","0","36","28","10","9","892","787","0","1,679","2",
"Total","61","32","3","5","222","264","30","13","0","0","534","439","0","0","36","28","10","10","896","791","0","1,687","4",
"Rush University","","","","","","","","","","","","","","","","",
"Undergraduate","13","2","0","0","20","3","9","2","0","0","133","20","0","0","5","2","3","0","183","29","0","212","1",
"Graduate","42","12","4","1","143","107","25","6","0","0","547","199","0","0","22","20","17","5","800","350","0","1,150","2",
"Total","55","14","4","1","163","110","34","8","0","0","680","219","0","0","27","22","20","5","983","379","0","1,362","4",
"School of the Art Inst. Chicago","","","","","","","","","","","","","","","","",
"Undergraduate","39","26","9","6","152","49","82","66","0","0","824","449","0","0","238","67","62","24","1,406","687","0","2,093","1",
"Graduate","8","6","2","1","21","6","16","10","0","0","243","129","0","0","70","25","19","11","379","188","0","567","2",
"Total","47","32","11","7","173","55","98","76","0","0","1,067","578","0","0","308","92","81","35","1,785","875","0","2,660","4",
"Shimer College","","","","","","","","","","","","","","","","",
"Undergraduate","1","3","0","0","1","2","0","1","0","0","37","62","0","0","1","4","0","0","40","72","0","112","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","1","3","0","0","1","2","0","1","0","0","37","62","0","0","1","4","0","0","40","72","0","112","4",
"Spertus Institute for Jewish Learning and Leadership","","","","","","","","","","","","","","","","",
"Undergraduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",
"Graduate","81","24","0","0","1","0","3","2","0","0","92","88","0","0","0","0","0","0","177","114","0","291","2",
"Total","81","24","0","0","1","0","3","2","0","0","92","88","0","0","0","0","0","0","177","114","0","291","4",
"Springfield College in Illinois","","","","","","","","","","","","","","","","",
"Undergraduate","64","25","1","1","3","2","7","4","0","0","232","142","0","0","4","4","0","0","311","178","0","489","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","64","25","1","1","3","2","7","4","0","0","232","142","0","0","4","4","0","0","311","178","0","489","4",
"St. Anthony College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","3","2","0","0","3","0","4","0","0","0","86","9","0","0","1","0","4","0","101","11","0","112","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","3","2","0","0","3","0","4","0","0","0","86","9","0","0","1","0","4","0","101","11","0","112","4",
"St. Augustine College","","","","","","","","","","","","","","","","",
"Undergraduate","94","32","0","0","43","63","1,093","232","0","0","11","5","0","0","0","0","3","6","1,244","338","0","1,582","1",
"Graduate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",
"Total","94","32","0","0","43","63","1,093","232","0","0","11","5","0","0","0","0","3","6","1,244","338","0","1,582","4",
"St. Francis Medical Center College of Nursing","","","","","","","","","","","","","","","","",
"Undergraduate","4","0","0","0","0","0","3","0","0","0","188","25","0","0","0","0","0","0","195","25","0","220","1",
